Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender=F,Gender=M,Education_Level=College,Education_Level=Doctorate,Education_Level=Graduate,Education_Level=High School,Education_Level=Post-Graduate,Education_Level=Uneducated,Education_Level=Unknown,Marital_Status=Divorced,Marital_Status=Married,Marital_Status=Single,Marital_Status=Unknown,Income_Category=40K - 60K,Income_Category=60K - 80K,Income_Category=80K - 120K,Income_Category=Less than 40K,Income_Category=More than 120K,Income_Category=Unknown,Card_Category=Blue,Card_Category=Gold,Card_Category=Platinum,Card_Category=Silver,Type,Label,Narrative
43,2,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
38,3,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
65,0,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,train,0,Total_Trans_Amt. Total_Trans_Ct
46,4,41,2,3,3,13743.0,0,13743.0,0.947,9406,106,0.767,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
48,1,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
48,3,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
30,0,17,3,2,1,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
65,0,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
40,2,36,6,2,2,1538.0,0,1538.0,0.706,4884,79,0.881,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
48,3,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
50,2,43,4,3,4,3143.0,0,3143.0,0.764,2297,37,0.321,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
38,0,36,4,3,2,13747.0,1941,11806.0,0.748,16401,119,0.608,0.141,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,train,0,Total_Trans_Amt. Total_Trans_Ct
50,3,36,5,2,3,24742.0,1676,23066.0,0.566,1306,31,0.55,0.068,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
35,0,36,6,3,2,5619.0,1504,4115.0,0.775,2808,72,0.6,0.268,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
43,4,36,5,1,1,19188.0,1622,17566.0,0.75,4282,52,0.926,0.085,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
37,3,30,3,4,3,11638.0,926,10712.0,0.262,563,15,0.364,0.08,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
49,5,36,6,2,2,2292.0,0,2292.0,0.976,2584,60,0.5,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Revolving_Bal. Total_Trans_Ct
50,4,35,6,1,5,12914.0,1227,11687.0,0.392,2082,54,0.459,0.095,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
37,1,36,3,3,3,2684.0,0,2684.0,0.66,4796,85,0.635,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
43,3,31,2,4,1,13883.0,783,13100.0,0.749,1871,32,0.684,0.056,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
46,3,41,5,2,4,7457.0,0,7457.0,0.717,3162,64,0.73,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
47,4,34,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
48,2,42,2,3,2,8786.0,1559,7227.0,0.909,8575,92,0.736,0.177,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
44,2,31,1,2,1,4291.0,1285,3006.0,0.846,15511,101,0.629,0.299,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
49,3,29,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
40,2,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,train,1,Total_Trans_Amt. Total_Trans_Ct
35,3,28,5,6,2,3250.0,1560,1690.0,0.634,4673,73,0.698,0.48,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
37,2,29,2,2,6,2547.0,1965,582.0,0.535,2160,46,0.353,0.771,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
31,0,36,6,3,1,5190.0,1682,3508.0,0.888,4900,81,0.8,0.324,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
45,0,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
56,2,42,5,4,2,2423.0,268,2155.0,0.804,2516,59,0.639,0.111,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
44,3,28,6,2,2,1951.0,0,1951.0,0.772,2697,45,0.731,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
39,3,28,4,1,3,3400.0,2307,1093.0,0.901,4742,90,0.698,0.679,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
35,3,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
33,2,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
42,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
45,3,32,3,2,2,1942.0,0,1942.0,0.366,1853,31,0.107,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
60,1,52,4,2,3,2802.0,2517,285.0,0.664,4392,81,0.723,0.898,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
44,5,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
60,1,53,5,5,3,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
42,4,36,4,3,4,1871.0,0,1871.0,0.73,2593,48,0.548,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
36,1,36,2,3,3,6893.0,1462,5431.0,1.031,4782,50,0.351,0.212,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
46,4,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
34,3,26,4,3,3,3265.0,2517,748.0,0.952,1843,35,0.944,0.771,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
54,2,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
61,0,55,4,2,3,2194.0,1512,682.0,0.725,4069,80,0.778,0.689,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
52,1,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Revolving_Bal. Total_Trans_Ct
43,2,33,5,3,1,30137.0,1368,28769.0,0.721,3522,74,0.897,0.045,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
53,3,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
37,5,26,2,1,2,16730.0,1956,14774.0,0.675,1740,43,0.536,0.117,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
40,2,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
50,2,38,1,2,3,4915.0,464,4451.0,0.242,1474,36,0.091,0.094,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
40,3,21,5,2,2,1728.0,0,1728.0,0.41,2191,38,0.357,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
53,1,44,3,3,3,1816.0,0,1816.0,0.884,2474,44,0.692,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
33,1,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
52,1,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
46,3,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
58,3,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
53,4,36,2,3,5,1438.3,0,1438.3,0.314,1739,44,0.467,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
43,5,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
26,0,17,4,2,1,30928.0,2005,28923.0,0.52,3863,72,0.756,0.065,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
48,3,36,5,2,3,6880.0,1390,5490.0,1.205,1784,35,0.944,0.202,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
44,5,36,1,3,1,7742.0,1163,6579.0,0.729,9081,100,0.852,0.15,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
55,1,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
44,2,36,5,2,4,1438.3,0,1438.3,0.421,1944,36,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
54,1,48,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
48,0,41,2,3,4,7277.0,504,6773.0,0.582,2356,40,0.29,0.069,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
44,3,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
29,1,23,1,3,1,8147.0,1750,6397.0,0.751,14912,114,0.869,0.215,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
52,2,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
58,2,46,2,3,4,16163.0,0,16163.0,0.542,2171,48,0.778,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
40,4,25,4,2,3,1438.3,0,1438.3,0.628,2493,42,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
37,2,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
54,1,50,4,0,3,2912.0,0,2912.0,0.621,2465,54,1.077,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
37,2,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
42,2,27,2,2,2,2476.0,2250,226.0,0.969,4659,48,0.6,0.909,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
44,3,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
52,2,34,2,1,1,4813.0,0,4813.0,0.693,7477,91,0.655,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
50,0,41,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
44,3,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
46,2,36,5,2,2,6362.0,0,6362.0,0.596,1968,51,0.759,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
48,3,35,5,2,1,6243.0,1331,4912.0,0.8,3502,57,1.036,0.213,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
41,3,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
43,4,38,1,1,1,1820.0,0,1820.0,0.708,7714,91,0.596,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
40,3,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
39,3,36,4,3,3,2809.0,0,2809.0,0.854,2466,40,0.538,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
34,3,21,4,1,3,4353.0,1655,2698.0,0.806,2664,81,0.884,0.38,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
45,1,33,4,3,4,2009.0,1795,214.0,0.645,3172,55,0.719,0.893,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
37,3,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
43,5,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
49,2,36,3,1,3,3252.0,2517,735.0,0.878,7418,90,0.579,0.774,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
36,2,36,3,3,3,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
44,4,34,5,1,4,7150.0,1887,5263.0,0.455,3636,69,0.643,0.264,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
34,2,36,2,3,2,9719.0,2517,7202.0,0.906,9183,51,0.7,0.259,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
34,1,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
30,0,13,3,1,3,6075.0,0,6075.0,0.923,9242,63,0.909,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Trans_Amt. Total_Trans_Ct
54,4,36,4,3,3,6905.0,2303,4602.0,0.712,1370,25,0.786,0.334,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
65,0,56,6,3,3,2802.0,2403,399.0,0.636,3887,61,0.419,0.858,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
42,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
60,0,52,5,1,2,2595.0,2189,406.0,0.276,1562,27,0.174,0.844,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
55,1,36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
52,0,39,4,3,2,3764.0,0,3764.0,0.776,6574,69,0.865,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,train,1,Total_Trans_Amt. Total_Trans_Ct
46,4,36,5,2,1,7793.0,1705,6088.0,0.597,1099,39,0.696,0.219,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
55,2,50,4,4,3,1438.3,0,1438.3,0.639,1785,33,0.32,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
39,4,36,3,2,4,12405.0,0,12405.0,0.949,3151,39,0.444,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
33,2,20,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
41,3,37,3,1,2,1438.3,765,673.3,0.644,4053,66,0.692,0.532,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Trans_Amt. Total_Trans_Ct
46,3,36,4,2,3,34516.0,154,34362.0,0.602,1987,46,0.586,0.004,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,train,1,Total_Revolving_Bal. Total_Trans_Ct
55,3,35,4,1,3,20865.0,0,20865.0,0.881,837,25,0.667,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,train,1,Total_Revolving_Bal. Total_Trans_Ct
46,3,40,6,3,2,28829.0,0,28829.0,0.463,4540,78,0.56,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,train,0,Total_Trans_Amt. Total_Trans_Ct
38,4,30,3,1,2,5951.0,1702,4249.0,1.264,2565,53,0.71,0.286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
42,2,23,3,3,3,1929.0,1673,256.0,0.835,857,36,1.118,0.867,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
58,3,48,6,2,3,2800.0,1834,966.0,0.615,1571,36,0.636,0.655,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,train,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
